alpha_band,alpha_gt,base_clip_id,beta_gt,beta_sign,camera_a,camera_b,camera_pair_category,common_overlap_frames,fps,low_motion,offset_band,original_end_frame,original_start_frame,person_id,protocol,sample_id,seed,source_sequence_id,split,valid_warped_start,valid_warped_stop_exclusive,velocity_bucket,velocity_cm_s
one_control,1.0,a21dc00ff89ca4d06963,-3.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,201,130,0,offset,464665e7e97542b70543689f,2908,160906_ian5,validation,3,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,-0.5,negative,00_09,00_25,wide,71,29.97,False,near_zero,201,130,0,offset,7cb2946f948dc9c564e0a2da,2908,160906_ian5,validation,1,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,201,130,0,offset,1115e0957063e43bf88a1b40,2908,160906_ian5,validation,0,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,0.25,positive,00_09,00_25,wide,71,29.97,False,near_zero,201,130,0,offset,eca42c4a320726592ea63f86,2908,160906_ian5,validation,0,71,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,2.0,positive,00_09,00_25,wide,70,29.97,False,small_medium,201,130,0,offset,23c28fd3153050e62cb0c2de,2908,160906_ian5,validation,0,70,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,7.5,positive,00_09,00_25,wide,64,29.97,False,near_boundary,201,130,0,offset,0f601ce0b9e3b551c4b69891,2908,160906_ian5,validation,0,64,Q1,3.082848
below_one,0.96,a21dc00ff89ca4d06963,-2.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,201,130,0,affine,ff2d4631416fd0aa15faba3a,2908,160906_ian5,validation,3,72,Q1,3.082848
below_one,0.96,a21dc00ff89ca4d06963,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,201,130,0,affine,69f5a022aaa9354a43bc1617,2908,160906_ian5,validation,0,72,Q1,3.082848
below_one,0.96,a21dc00ff89ca4d06963,2.0,positive,00_09,00_25,wide,72,29.97,False,small_medium,201,130,0,affine,084f6267f4e823f6b8cebcd5,2908,160906_ian5,validation,0,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,-2.0,negative,00_09,00_25,wide,70,29.97,False,small_medium,201,130,0,affine,ba40e6d30ed288e0076c81c8,2908,160906_ian5,validation,2,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,201,130,0,affine,fb86303023a9300c6c8dc952,2908,160906_ian5,validation,0,72,Q1,3.082848
one_control,1.0,a21dc00ff89ca4d06963,2.0,positive,00_09,00_25,wide,70,29.97,False,small_medium,201,130,0,affine,e635fb4e52e93c2d288561fe,2908,160906_ian5,validation,0,70,Q1,3.082848
above_one,1.04,a21dc00ff89ca4d06963,-2.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,201,130,0,affine,9b19bd1c6d1894823719e94b,2908,160906_ian5,validation,2,71,Q1,3.082848
above_one,1.04,a21dc00ff89ca4d06963,0.0,zero,00_09,00_25,wide,69,29.97,False,zero,201,130,0,affine,c980a1174e86239c5ef2808c,2908,160906_ian5,validation,0,69,Q1,3.082848
above_one,1.04,a21dc00ff89ca4d06963,2.0,positive,00_09,00_25,wide,67,29.97,False,small_medium,201,130,0,affine,1f82331978078f5ed00c698e,2908,160906_ian5,validation,0,67,Q1,3.082848
one_control,1.0,bcbc2249e208040187b6,-7.5,negative,00_04,00_18,small,64,29.97,False,near_boundary,561,490,0,offset,8009b0c09ef7b2df4dfa0b00,2908,160906_ian5,validation,8,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,-3.0,negative,00_04,00_18,small,69,29.97,False,small_medium,561,490,0,offset,23dbcf7184f1ba3e8027dbb4,2908,160906_ian5,validation,3,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,-0.5,negative,00_04,00_18,small,71,29.97,False,near_zero,561,490,0,offset,09bea0b091a9569756593130,2908,160906_ian5,validation,1,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,0.0,zero,00_04,00_18,small,72,29.97,False,zero,561,490,0,offset,63438ea4b08e0d7bdbf28228,2908,160906_ian5,validation,0,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,0.25,positive,00_04,00_18,small,71,29.97,False,near_zero,561,490,0,offset,f5870f6893ec2191cc894d96,2908,160906_ian5,validation,0,71,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,2.0,positive,00_04,00_18,small,70,29.97,False,small_medium,561,490,0,offset,76b13a8f0f7f84f38b52926a,2908,160906_ian5,validation,0,70,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,7.5,positive,00_04,00_18,small,64,29.97,False,near_boundary,561,490,0,offset,6e96bb6a67c1db0f45a000e0,2908,160906_ian5,validation,0,64,Q3,7.453896
below_one,0.96,bcbc2249e208040187b6,-2.0,negative,00_04,00_18,small,69,29.97,False,small_medium,561,490,0,affine,f30f11ccc474ecc431f50d80,2908,160906_ian5,validation,3,72,Q3,7.453896
below_one,0.96,bcbc2249e208040187b6,0.0,zero,00_04,00_18,small,72,29.97,False,zero,561,490,0,affine,8146c4730f3e6d16e4942910,2908,160906_ian5,validation,0,72,Q3,7.453896
below_one,0.96,bcbc2249e208040187b6,2.0,positive,00_04,00_18,small,72,29.97,False,small_medium,561,490,0,affine,8eb1d7b1a2cd71139159a317,2908,160906_ian5,validation,0,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,-2.0,negative,00_04,00_18,small,70,29.97,False,small_medium,561,490,0,affine,a5d6ed2455fd54e34cd9bb49,2908,160906_ian5,validation,2,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,0.0,zero,00_04,00_18,small,72,29.97,False,zero,561,490,0,affine,cbddfa66b32fb707fe1e1aba,2908,160906_ian5,validation,0,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,2.0,positive,00_04,00_18,small,70,29.97,False,small_medium,561,490,0,affine,09e21f7acc16dbd330112ff9,2908,160906_ian5,validation,0,70,Q3,7.453896
above_one,1.04,bcbc2249e208040187b6,-2.0,negative,00_04,00_18,small,69,29.97,False,small_medium,561,490,0,affine,09187fefb07390c5a68fed64,2908,160906_ian5,validation,2,71,Q3,7.453896
above_one,1.04,bcbc2249e208040187b6,0.0,zero,00_04,00_18,small,69,29.97,False,zero,561,490,0,affine,2a0b964fa36a0e00f8263beb,2908,160906_ian5,validation,0,69,Q3,7.453896
above_one,1.04,bcbc2249e208040187b6,2.0,positive,00_04,00_18,small,67,29.97,False,small_medium,561,490,0,affine,6f5274e00be94188a21af72e,2908,160906_ian5,validation,0,67,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,-7.5,negative,00_08,00_13,medium,64,29.97,False,near_boundary,561,490,0,offset,4ed67ed40cdaa22f7a706861,2908,160906_ian5,validation,8,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,-3.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,561,490,0,offset,f5c343f8616355839c40b72a,2908,160906_ian5,validation,3,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,-0.5,negative,00_08,00_13,medium,71,29.97,False,near_zero,561,490,0,offset,2b0a8e85d5e51dccc7c40b96,2908,160906_ian5,validation,1,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,561,490,0,offset,566bfb05a9944a5048afcce5,2908,160906_ian5,validation,0,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,0.25,positive,00_08,00_13,medium,71,29.97,False,near_zero,561,490,0,offset,1a09a5965d168ea5c321df95,2908,160906_ian5,validation,0,71,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,2.0,positive,00_08,00_13,medium,70,29.97,False,small_medium,561,490,0,offset,150c23824c96bc70b437340f,2908,160906_ian5,validation,0,70,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,7.5,positive,00_08,00_13,medium,64,29.97,False,near_boundary,561,490,0,offset,9bc1d69611a563934698b6fb,2908,160906_ian5,validation,0,64,Q3,7.453896
below_one,0.96,bcbc2249e208040187b6,-2.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,561,490,0,affine,d709307eb70762677cf6e2e1,2908,160906_ian5,validation,3,72,Q3,7.453896
below_one,0.96,bcbc2249e208040187b6,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,561,490,0,affine,e1b2b29fe8d916c9f09f8b08,2908,160906_ian5,validation,0,72,Q3,7.453896
below_one,0.96,bcbc2249e208040187b6,2.0,positive,00_08,00_13,medium,72,29.97,False,small_medium,561,490,0,affine,48f6de51a5a430b90646c29a,2908,160906_ian5,validation,0,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,-2.0,negative,00_08,00_13,medium,70,29.97,False,small_medium,561,490,0,affine,37208ebeb3b7ed44951307d7,2908,160906_ian5,validation,2,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,0.0,zero,00_08,00_13,medium,72,29.97,False,zero,561,490,0,affine,57c396ef86a7efa4ad0c7e8e,2908,160906_ian5,validation,0,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,2.0,positive,00_08,00_13,medium,70,29.97,False,small_medium,561,490,0,affine,7dbec282c9efaae88450097c,2908,160906_ian5,validation,0,70,Q3,7.453896
above_one,1.04,bcbc2249e208040187b6,-2.0,negative,00_08,00_13,medium,69,29.97,False,small_medium,561,490,0,affine,f12e82df46b433c1d263b70a,2908,160906_ian5,validation,2,71,Q3,7.453896
above_one,1.04,bcbc2249e208040187b6,0.0,zero,00_08,00_13,medium,69,29.97,False,zero,561,490,0,affine,8c7ea509e8cc36bb69bfad0b,2908,160906_ian5,validation,0,69,Q3,7.453896
above_one,1.04,bcbc2249e208040187b6,2.0,positive,00_08,00_13,medium,67,29.97,False,small_medium,561,490,0,affine,f3787a587c75aeebc490d3f6,2908,160906_ian5,validation,0,67,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,-7.5,negative,00_09,00_25,wide,64,29.97,False,near_boundary,561,490,0,offset,5a202c53d3e8f9eddabbe24c,2908,160906_ian5,validation,8,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,-3.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,561,490,0,offset,9b434a26d9d0ccf83042bc54,2908,160906_ian5,validation,3,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,-0.5,negative,00_09,00_25,wide,71,29.97,False,near_zero,561,490,0,offset,117ff609dbaafa2612b42b95,2908,160906_ian5,validation,1,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,561,490,0,offset,71c7e1edd72710c9fe98d1fd,2908,160906_ian5,validation,0,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,0.25,positive,00_09,00_25,wide,71,29.97,False,near_zero,561,490,0,offset,7ea4518ea3433d0fad5e004f,2908,160906_ian5,validation,0,71,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,2.0,positive,00_09,00_25,wide,70,29.97,False,small_medium,561,490,0,offset,eac9114dd15303aab1935fbd,2908,160906_ian5,validation,0,70,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,7.5,positive,00_09,00_25,wide,64,29.97,False,near_boundary,561,490,0,offset,6a7eb1f0aa84128f8b64f9c7,2908,160906_ian5,validation,0,64,Q3,7.453896
below_one,0.96,bcbc2249e208040187b6,-2.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,561,490,0,affine,46fe62da003b4ce784c51178,2908,160906_ian5,validation,3,72,Q3,7.453896
below_one,0.96,bcbc2249e208040187b6,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,561,490,0,affine,604c90b2ad536a3c2c8568a2,2908,160906_ian5,validation,0,72,Q3,7.453896
below_one,0.96,bcbc2249e208040187b6,2.0,positive,00_09,00_25,wide,72,29.97,False,small_medium,561,490,0,affine,506f7a5908ce04f8fb447c4c,2908,160906_ian5,validation,0,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,-2.0,negative,00_09,00_25,wide,70,29.97,False,small_medium,561,490,0,affine,ae5a569b89bc10e62bec5e62,2908,160906_ian5,validation,2,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,0.0,zero,00_09,00_25,wide,72,29.97,False,zero,561,490,0,affine,8188fd8982e5812b940dcb82,2908,160906_ian5,validation,0,72,Q3,7.453896
one_control,1.0,bcbc2249e208040187b6,2.0,positive,00_09,00_25,wide,70,29.97,False,small_medium,561,490,0,affine,93d09f73b5033c3190aaad7e,2908,160906_ian5,validation,0,70,Q3,7.453896
above_one,1.04,bcbc2249e208040187b6,-2.0,negative,00_09,00_25,wide,69,29.97,False,small_medium,561,490,0,affine,f48115ace2530e731846a469,2908,160906_ian5,validation,2,71,Q3,7.453896
above_one,1.04,bcbc2249e208040187b6,0.0,zero,00_09,00_25,wide,69,29.97,False,zero,561,490,0,affine,9d24c2447c79210ea6726922,2908,160906_ian5,validation,0,69,Q3,7.453896
above_one,1.04,bcbc2249e208040187b6,2.0,positive,00_09,00_25,wide,67,29.97,False,small_medium,561,490,0,affine,514a1e7cfe010168d1b3121b,2908,160906_ian5,validation,0,67,Q3,7.453896
one_control,1.0,c4fce4af002195a1576a,-7.5,negative,00_24,00_26,small,64,29.97,False,near_boundary,419,348,0,offset,6e8c518a97fc4620e26d7ae5,2908,160906_band1,train,8,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,-3.0,negative,00_24,00_26,small,69,29.97,False,small_medium,419,348,0,offset,733197f325ed2249b3c2a085,2908,160906_band1,train,3,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,-0.5,negative,00_24,00_26,small,71,29.97,False,near_zero,419,348,0,offset,8998b2502849d8a98e7dcd82,2908,160906_band1,train,1,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,0.0,zero,00_24,00_26,small,72,29.97,False,zero,419,348,0,offset,df96fa2cfe7573713b4e7d86,2908,160906_band1,train,0,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,0.25,positive,00_24,00_26,small,71,29.97,False,near_zero,419,348,0,offset,09e65113cb77fa5bbd6810fb,2908,160906_band1,train,0,71,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,2.0,positive,00_24,00_26,small,70,29.97,False,small_medium,419,348,0,offset,acb6e14ecc76a3c0c0fb0b4b,2908,160906_band1,train,0,70,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,7.5,positive,00_24,00_26,small,64,29.97,False,near_boundary,419,348,0,offset,9371af886a1e5db43d68fada,2908,160906_band1,train,0,64,Q1,4.32553
below_one,0.96,c4fce4af002195a1576a,-2.0,negative,00_24,00_26,small,69,29.97,False,small_medium,419,348,0,affine,710ada250226f00eb71c5b68,2908,160906_band1,train,3,72,Q1,4.32553
below_one,0.96,c4fce4af002195a1576a,0.0,zero,00_24,00_26,small,72,29.97,False,zero,419,348,0,affine,bfc90fe2eb14360ed8670e93,2908,160906_band1,train,0,72,Q1,4.32553
below_one,0.96,c4fce4af002195a1576a,2.0,positive,00_24,00_26,small,72,29.97,False,small_medium,419,348,0,affine,3529145f31e6f8158944361e,2908,160906_band1,train,0,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,-2.0,negative,00_24,00_26,small,70,29.97,False,small_medium,419,348,0,affine,5c8de2c8757c1fc1dcfa1c39,2908,160906_band1,train,2,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,0.0,zero,00_24,00_26,small,72,29.97,False,zero,419,348,0,affine,c25cec621d2f72cc31e81407,2908,160906_band1,train,0,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,2.0,positive,00_24,00_26,small,70,29.97,False,small_medium,419,348,0,affine,5a4c2803bf008e61c6a20a4c,2908,160906_band1,train,0,70,Q1,4.32553
above_one,1.04,c4fce4af002195a1576a,-2.0,negative,00_24,00_26,small,69,29.97,False,small_medium,419,348,0,affine,8fb229cd68e594acdae57b8c,2908,160906_band1,train,2,71,Q1,4.32553
above_one,1.04,c4fce4af002195a1576a,0.0,zero,00_24,00_26,small,69,29.97,False,zero,419,348,0,affine,c8af3837f51b53aae4df6716,2908,160906_band1,train,0,69,Q1,4.32553
above_one,1.04,c4fce4af002195a1576a,2.0,positive,00_24,00_26,small,67,29.97,False,small_medium,419,348,0,affine,bdb08030edd1f68ad1eea80d,2908,160906_band1,train,0,67,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,-7.5,negative,00_11,00_23,medium,64,29.97,False,near_boundary,419,348,0,offset,3e72c7348d8501780267805d,2908,160906_band1,train,8,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,-3.0,negative,00_11,00_23,medium,69,29.97,False,small_medium,419,348,0,offset,68567beba225860276b27ae3,2908,160906_band1,train,3,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,-0.5,negative,00_11,00_23,medium,71,29.97,False,near_zero,419,348,0,offset,eec9ee06aefdb2bbde44ce40,2908,160906_band1,train,1,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,0.0,zero,00_11,00_23,medium,72,29.97,False,zero,419,348,0,offset,3deba1920f675fa0091cedc5,2908,160906_band1,train,0,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,0.25,positive,00_11,00_23,medium,71,29.97,False,near_zero,419,348,0,offset,c91b5e148786158db33b3119,2908,160906_band1,train,0,71,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,2.0,positive,00_11,00_23,medium,70,29.97,False,small_medium,419,348,0,offset,91cafc3dd792abc5cc8a2d51,2908,160906_band1,train,0,70,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,7.5,positive,00_11,00_23,medium,64,29.97,False,near_boundary,419,348,0,offset,50cf7aa5b59ffb7e050a424d,2908,160906_band1,train,0,64,Q1,4.32553
below_one,0.96,c4fce4af002195a1576a,-2.0,negative,00_11,00_23,medium,69,29.97,False,small_medium,419,348,0,affine,264e965d21e5cd95869e1d73,2908,160906_band1,train,3,72,Q1,4.32553
below_one,0.96,c4fce4af002195a1576a,0.0,zero,00_11,00_23,medium,72,29.97,False,zero,419,348,0,affine,5277979e91c822c01c307fbf,2908,160906_band1,train,0,72,Q1,4.32553
below_one,0.96,c4fce4af002195a1576a,2.0,positive,00_11,00_23,medium,72,29.97,False,small_medium,419,348,0,affine,8532430bc50a1150063548cc,2908,160906_band1,train,0,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,-2.0,negative,00_11,00_23,medium,70,29.97,False,small_medium,419,348,0,affine,c41da685d1d8c502f2d8b025,2908,160906_band1,train,2,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,0.0,zero,00_11,00_23,medium,72,29.97,False,zero,419,348,0,affine,a53918dc00407d1528253f38,2908,160906_band1,train,0,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,2.0,positive,00_11,00_23,medium,70,29.97,False,small_medium,419,348,0,affine,3f3367b729f5a828febed7ab,2908,160906_band1,train,0,70,Q1,4.32553
above_one,1.04,c4fce4af002195a1576a,-2.0,negative,00_11,00_23,medium,69,29.97,False,small_medium,419,348,0,affine,92bf49f9b60f4188c2ee49c8,2908,160906_band1,train,2,71,Q1,4.32553
above_one,1.04,c4fce4af002195a1576a,0.0,zero,00_11,00_23,medium,69,29.97,False,zero,419,348,0,affine,58d8dc94c1481289fe63602d,2908,160906_band1,train,0,69,Q1,4.32553
above_one,1.04,c4fce4af002195a1576a,2.0,positive,00_11,00_23,medium,67,29.97,False,small_medium,419,348,0,affine,464846477dc6b4bcf9a7af70,2908,160906_band1,train,0,67,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,-7.5,negative,00_21,00_30,wide,64,29.97,False,near_boundary,419,348,0,offset,9017ccd5a549776bfda2cdec,2908,160906_band1,train,8,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,-3.0,negative,00_21,00_30,wide,69,29.97,False,small_medium,419,348,0,offset,e4488e72050de3ec704c92df,2908,160906_band1,train,3,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,-0.5,negative,00_21,00_30,wide,71,29.97,False,near_zero,419,348,0,offset,c4fcb44c7bec4e48ffa5d433,2908,160906_band1,train,1,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,0.0,zero,00_21,00_30,wide,72,29.97,False,zero,419,348,0,offset,0bfdd71ea471db7feb09c489,2908,160906_band1,train,0,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,0.25,positive,00_21,00_30,wide,71,29.97,False,near_zero,419,348,0,offset,2ba4f564c144a14ccb4c9d0d,2908,160906_band1,train,0,71,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,2.0,positive,00_21,00_30,wide,70,29.97,False,small_medium,419,348,0,offset,c425dd5b2d7a9ece5fc85586,2908,160906_band1,train,0,70,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,7.5,positive,00_21,00_30,wide,64,29.97,False,near_boundary,419,348,0,offset,4dab0be40682a1af76a714f1,2908,160906_band1,train,0,64,Q1,4.32553
below_one,0.96,c4fce4af002195a1576a,-2.0,negative,00_21,00_30,wide,69,29.97,False,small_medium,419,348,0,affine,38f284ca4d064bf4c7e4dde1,2908,160906_band1,train,3,72,Q1,4.32553
below_one,0.96,c4fce4af002195a1576a,0.0,zero,00_21,00_30,wide,72,29.97,False,zero,419,348,0,affine,13b2c249534d6e9120fbfacd,2908,160906_band1,train,0,72,Q1,4.32553
below_one,0.96,c4fce4af002195a1576a,2.0,positive,00_21,00_30,wide,72,29.97,False,small_medium,419,348,0,affine,8a8e471f8361a695bf74cc46,2908,160906_band1,train,0,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,-2.0,negative,00_21,00_30,wide,70,29.97,False,small_medium,419,348,0,affine,d0869788802588e4f2a42690,2908,160906_band1,train,2,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,0.0,zero,00_21,00_30,wide,72,29.97,False,zero,419,348,0,affine,bc8a70c8e2f77838a43f62c6,2908,160906_band1,train,0,72,Q1,4.32553
one_control,1.0,c4fce4af002195a1576a,2.0,positive,00_21,00_30,wide,70,29.97,False,small_medium,419,348,0,affine,75838c1dcc4c0b0074b121fd,2908,160906_band1,train,0,70,Q1,4.32553
above_one,1.04,c4fce4af002195a1576a,-2.0,negative,00_21,00_30,wide,69,29.97,False,small_medium,419,348,0,affine,555af7878d5c895bcffd12e6,2908,160906_band1,train,2,71,Q1,4.32553
above_one,1.04,c4fce4af002195a1576a,0.0,zero,00_21,00_30,wide,69,29.97,False,zero,419,348,0,affine,7584147f86f4e67fb56c2af9,2908,160906_band1,train,0,69,Q1,4.32553
above_one,1.04,c4fce4af002195a1576a,2.0,positive,00_21,00_30,wide,67,29.97,False,small_medium,419,348,0,affine,5643156b6d505cf14af18f03,2908,160906_band1,train,0,67,Q1,4.32553
